user_id,date,amount,category,transaction_type
CUST006,2024-06-26,77.97,Professional Fees,Expense
CUST006,2024-06-27,4159.87,Consulting Income,Income
CUST006,2024-06-28,2938.16,Professional Fees,Expense
CUST006,2024-06-29,745.36,Rental Income,Income
CUST006,2024-06-30,240.82,Marketing,Expense
CUST006,2024-07-01,1250.57,Freelance Income,Income
CUST006,2024-07-02,2046.3,Service Revenue,Income
CUST006,2024-07-03,2749.9,Employee Salary,Expense
CUST006,2024-07-04,1601.26,Office Supplies,Expense
CUST006,2024-07-05,4744.8,Interest Income,Income
CUST006,2024-07-06,2683.37,Professional Fees,Expense
CUST006,2024-07-07,1961.78,Rent,Expense
CUST006,2024-07-08,828.91,Freelance Income,Income
CUST006,2024-07-09,3899.34,Sales,Income
CUST006,2024-07-10,4371.07,Sales,Income
CUST006,2024-07-11,2458.04,Interest Income,Income
CUST006,2024-07-12,472.72,Entertainment,Expense
CUST006,2024-07-13,2722.74,Inventory,Expense
CUST006,2024-07-14,2871.63,Interest Income,Income
CUST006,2024-07-15,314.12,Marketing,Expense
CUST006,2024-07-16,2765.98,Employee Salary,Expense
CUST006,2024-07-17,4712.04,Consulting Income,Income
CUST006,2024-07-18,3682.02,Freelance Income,Income
CUST006,2024-07-19,122.88,Insurance,Expense
CUST006,2024-07-20,1880.84,Inventory,Expense
CUST006,2024-07-21,972.84,Employee Salary,Expense
CUST006,2024-07-22,1238.52,Revenue,Income
CUST006,2024-07-23,522.46,Inventory,Expense
CUST006,2024-07-24,1670.69,Utilities,Expense
CUST006,2024-07-25,1440.74,Office Supplies,Expense
CUST006,2024-07-26,2024.23,Professional Fees,Expense
CUST006,2024-07-27,2680.44,Employee Salary,Expense
CUST006,2024-07-28,2437.63,Investment Income,Income
CUST006,2024-07-29,1478.88,Investment Income,Income
CUST006,2024-07-30,681.07,Employee Salary,Expense
CUST006,2024-07-31,2240.99,Professional Fees,Expense
CUST006,2024-08-01,476.79,Office Supplies,Expense
CUST006,2024-08-02,938.13,Rental Income,Income
CUST006,2024-08-03,1157.93,Interest Income,Income
CUST006,2024-08-04,522.4,Employee Salary,Expense
CUST006,2024-08-05,149.89,Marketing,Expense
CUST006,2024-08-06,2512.24,Inventory,Expense
CUST006,2024-08-07,787.9,Repairs,Expense
CUST006,2024-08-08,1278.21,Interest Income,Income
CUST006,2024-08-09,2608.84,Marketing,Expense
CUST006,2024-08-10,2474.41,Service Revenue,Income
CUST006,2024-08-11,1877.8,Employee Salary,Expense
CUST006,2024-08-12,506.36,Marketing,Expense
CUST006,2024-08-13,3771.71,Service Revenue,Income
CUST006,2024-08-14,1819.39,Transportation,Expense
CUST006,2024-08-15,2903.43,Rental Income,Income
CUST006,2024-08-16,1681.22,Rent,Expense
CUST006,2024-08-17,603.22,Entertainment,Expense
CUST006,2024-08-18,707.07,Rent,Expense
CUST006,2024-08-19,4901.58,Consulting Income,Income
CUST006,2024-08-20,514.85,Insurance,Expense
CUST006,2024-08-21,2938.69,Rental Income,Income
CUST006,2024-08-22,125.38,Revenue,Income
CUST006,2024-08-23,2449.21,Rent,Expense
CUST006,2024-08-24,2144.4,Utilities,Expense
CUST006,2024-08-25,2962.98,Office Supplies,Expense
CUST006,2024-08-26,3552.67,Consulting Income,Income
CUST006,2024-08-27,2270.37,Utilities,Expense
CUST006,2024-08-28,548.32,Rental Income,Income
CUST006,2024-08-29,92.81,Repairs,Expense
CUST006,2024-08-30,3180.52,Service Revenue,Income
CUST006,2024-08-31,610.64,Entertainment,Expense
CUST006,2024-09-01,965.2,Transportation,Expense
CUST006,2024-09-02,1227.17,Sales,Income
CUST006,2024-09-03,1953.35,Inventory,Expense
CUST006,2024-09-04,2499.17,Entertainment,Expense
CUST006,2024-09-05,3027.59,Sales,Income
CUST006,2024-09-06,2121.6,Sales,Income
CUST006,2024-09-07,105.72,Employee Salary,Expense
CUST006,2024-09-08,2340.13,Service Revenue,Income
CUST006,2024-09-09,2026.82,Consulting Income,Income
CUST006,2024-09-10,2497.75,Inventory,Expense
CUST006,2024-09-11,3661.67,Consulting Income,Income
CUST006,2024-09-12,1792.72,Commission,Income
CUST006,2024-09-13,1725.56,Rental Income,Income
CUST006,2024-09-14,1788.3,Transportation,Expense
CUST006,2024-09-15,2376.85,Rent,Expense
CUST006,2024-09-16,2000.38,Employee Salary,Expense
CUST006,2024-09-17,2764.01,Consulting Income,Income
CUST006,2024-09-18,2063.58,Consulting Income,Income
CUST006,2024-09-19,4283.6,Investment Income,Income
CUST006,2024-09-20,2461.69,Repairs,Expense
CUST006,2024-09-21,653.97,Marketing,Expense
CUST006,2024-09-22,1322.88,Entertainment,Expense
CUST006,2024-09-23,2496.77,Entertainment,Expense
CUST006,2024-09-24,865.55,Service Revenue,Income
CUST006,2024-09-25,1180.4,Freelance Income,Income
CUST006,2024-09-26,4268.24,Freelance Income,Income
CUST006,2024-09-27,941.62,Repairs,Expense
CUST006,2024-09-28,1891.32,Revenue,Income
CUST006,2024-09-29,4997.1,Rental Income,Income
CUST006,2024-09-30,2386.66,Commission,Income
CUST006,2024-10-01,4554.47,Freelance Income,Income
CUST006,2024-10-02,3159.76,Rental Income,Income
CUST006,2024-10-03,2452.88,Marketing,Expense
CUST006,2024-10-04,170.95,Interest Income,Income
CUST006,2024-10-05,2200.68,Utilities,Expense
CUST006,2024-10-06,647.37,Repairs,Expense
CUST006,2024-10-07,981.53,Investment Income,Income
CUST006,2024-10-08,122.22,Entertainment,Expense
CUST006,2024-10-09,4098.31,Freelance Income,Income
CUST006,2024-10-10,98.4,Transportation,Expense
CUST006,2024-10-11,819.44,Inventory,Expense
CUST006,2024-10-12,571.11,Rent,Expense
CUST006,2024-10-13,2143.5,Transportation,Expense
CUST006,2024-10-14,495.67,Utilities,Expense
CUST006,2024-10-15,2955.57,Professional Fees,Expense
CUST006,2024-10-16,3345.69,Investment Income,Income
CUST006,2024-10-17,518.67,Freelance Income,Income
CUST006,2024-10-18,794.61,Revenue,Income
CUST006,2024-10-19,1747.29,Service Revenue,Income
CUST006,2024-10-20,2340.63,Office Supplies,Expense
CUST006,2024-10-21,834.68,Consulting Income,Income
CUST006,2024-10-22,2927.93,Rental Income,Income
CUST006,2024-10-23,3121.85,Consulting Income,Income
CUST006,2024-10-24,1682.64,Marketing,Expense
CUST006,2024-10-25,746.09,Rent,Expense
CUST006,2024-10-26,2185.32,Commission,Income
CUST006,2024-10-27,1662.59,Repairs,Expense
CUST006,2024-10-28,1606.08,Rental Income,Income
CUST006,2024-10-29,4514.73,Rental Income,Income
CUST006,2024-10-30,1142.28,Utilities,Expense
CUST006,2024-10-31,2517.31,Commission,Income
CUST006,2024-11-01,1934.37,Consulting Income,Income
CUST006,2024-11-02,736.29,Freelance Income,Income
CUST006,2024-11-03,682.69,Sales,Income
CUST006,2024-11-04,4383.26,Interest Income,Income
CUST006,2024-11-05,1719.2,Employee Salary,Expense
CUST006,2024-11-06,2727.43,Professional Fees,Expense
CUST006,2024-11-07,57.76,Rent,Expense
CUST006,2024-11-08,512.82,Insurance,Expense
CUST006,2024-11-09,1557.69,Marketing,Expense
CUST006,2024-11-10,212.66,Investment Income,Income
CUST006,2024-11-11,1505.88,Service Revenue,Income
CUST006,2024-11-12,1799.79,Insurance,Expense
CUST006,2024-11-13,1261.23,Service Revenue,Income
CUST006,2024-11-14,1927.13,Marketing,Expense
CUST006,2024-11-15,397.02,Office Supplies,Expense
CUST006,2024-11-16,1658.04,Marketing,Expense
CUST006,2024-11-17,1517.4,Rent,Expense
CUST006,2024-11-18,4201.99,Freelance Income,Income
CUST006,2024-11-19,3087.55,Consulting Income,Income
CUST006,2024-11-20,2744.67,Insurance,Expense
CUST006,2024-11-21,906.63,Entertainment,Expense
CUST006,2024-11-22,948.06,Investment Income,Income
CUST006,2024-11-23,285.84,Insurance,Expense
CUST006,2024-11-24,132.77,Transportation,Expense
CUST006,2024-11-25,444.7,Revenue,Income
CUST006,2024-11-26,249.61,Transportation,Expense
CUST006,2024-11-27,4119.94,Investment Income,Income
CUST006,2024-11-28,2211.48,Interest Income,Income
CUST006,2024-11-29,361.94,Commission,Income
CUST006,2024-11-30,4167.05,Revenue,Income
CUST006,2024-12-01,1982.19,Service Revenue,Income
CUST006,2024-12-02,1149.95,Transportation,Expense
CUST006,2024-12-03,3491.97,Commission,Income
CUST006,2024-12-04,3347.89,Commission,Income
CUST006,2024-12-05,1870.56,Inventory,Expense
CUST006,2024-12-06,1424.57,Sales,Income
CUST006,2024-12-07,280.26,Interest Income,Income
CUST006,2024-12-08,473.18,Entertainment,Expense
CUST006,2024-12-09,3404.09,Service Revenue,Income
CUST006,2024-12-10,234.58,Repairs,Expense
CUST006,2024-12-11,1137.57,Utilities,Expense
CUST006,2024-12-12,3517.35,Interest Income,Income
CUST006,2024-12-13,817.78,Insurance,Expense
CUST006,2024-12-14,973.4,Consulting Income,Income
CUST006,2024-12-15,1614.28,Transportation,Expense
CUST006,2024-12-16,302.17,Professional Fees,Expense
CUST006,2024-12-17,561.09,Employee Salary,Expense
CUST006,2024-12-18,4134.3,Revenue,Income
CUST006,2024-12-19,108.84,Commission,Income
CUST006,2024-12-20,2917.11,Investment Income,Income
CUST006,2024-12-21,2864.41,Revenue,Income
CUST006,2024-12-22,145.69,Consulting Income,Income
CUST006,2024-12-23,2743.3,Office Supplies,Expense
CUST006,2024-12-24,1588.93,Transportation,Expense
CUST006,2024-12-25,524.8,Professional Fees,Expense
CUST006,2024-12-26,4640.69,Investment Income,Income
CUST006,2024-12-27,1835.41,Employee Salary,Expense
CUST006,2024-12-28,2366.75,Marketing,Expense
CUST006,2024-12-29,2777.94,Freelance Income,Income
CUST006,2024-12-30,2523.86,Office Supplies,Expense
CUST006,2024-12-31,1199.65,Repairs,Expense
